Pt.        Date      Time        RT/s       R/Omiga    
  451  2019_01_14  09_41_39  3752.0     115.568600
  452  2019_01_14  09_41_47  3760.0     115.568780
  453  2019_01_14  09_41_49  3762.0     115.569070
  454  2019_01_14  09_41_57  3770.0     115.568600
  455  2019_01_14  09_41_59  3772.0     115.568830
  456  2019_01_14  09_42_07  3780.0     115.568480
  457  2019_01_14  09_42_09  3782.0     115.568780
  458  2019_01_14  09_42_17  3790.0     115.568690
  459  2019_01_14  09_42_19  3792.0     115.568420
  460  2019_01_14  09_42_27  3800.0     115.568540
  461  2019_01_14  09_42_29  3802.0     115.568450
  462  2019_01_14  09_42_37  3810.0     115.568600
  463  2019_01_14  09_42_39  3812.0     115.568830
  464  2019_01_14  09_42_47  3820.0     115.568340
  465  2019_01_14  09_42_49  3822.0     115.568630
  466  2019_01_14  09_42_57  3830.0     115.568360
  467  2019_01_14  09_42_59  3832.0     115.568720
  468  2019_01_14  09_43_07  3840.0     115.568220
  469  2019_01_14  09_43_09  3842.0     115.568540
  470  2019_01_14  09_43_17  3850.0     115.568310
  471  2019_01_14  09_43_19  3852.0     115.568570
  472  2019_01_14  09_43_27  3860.0     115.568280
  473  2019_01_14  09_43_29  3862.0     115.568510
  474  2019_01_14  09_43_37  3870.0     115.568360
  475  2019_01_14  09_43_39  3872.0     115.568310
  476  2019_01_14  09_43_47  3880.0     115.568040
  477  2019_01_14  09_43_49  3882.0     115.568160
  478  2019_01_14  09_43_57  3890.0     115.568390
  479  2019_01_14  09_43_59  3892.0     115.568390
  480  2019_01_14  09_44_07  3900.0     115.568660
  481  2019_01_14  09_44_09  3902.0     115.568280
  482  2019_01_14  09_44_17  3910.0     115.568450
  483  2019_01_14  09_44_19  3912.0     115.568510
  484  2019_01_14  09_44_27  3920.0     115.568360
  485  2019_01_14  09_44_29  3922.0     115.568390
  486  2019_01_14  09_44_37  3930.0     115.568100
  487  2019_01_14  09_44_39  3932.0     115.568340
  488  2019_01_14  09_44_47  3940.0     115.568280
  489  2019_01_14  09_44_49  3942.0     115.568160
  490  2019_01_14  09_44_57  3950.0     115.568480
  491  2019_01_14  09_44_59  3952.0     115.568540
  492  2019_01_14  09_45_07  3960.0     115.568600
  493  2019_01_14  09_45_09  3962.0     115.568720
  494  2019_01_14  09_45_17  3970.0     115.568510
  495  2019_01_14  09_45_19  3972.0     115.568630
  496  2019_01_14  09_45_27  3980.0     115.568920
  497  2019_01_14  09_45_29  3982.0     115.568450
  498  2019_01_14  09_45_37  3990.0     115.569010
  499  2019_01_14  09_45_39  3992.0     115.568830
  500  2019_01_14  09_45_47  4000.0     115.568720
  501  2019_01_14  09_45_49  4002.0     115.569130
  502  2019_01_14  09_45_57  4010.0     115.568420
  503  2019_01_14  09_45_59  4012.0     115.568420
  504  2019_01_14  09_46_07  4020.0     115.568690
  505  2019_01_14  09_46_09  4022.0     115.569100
  506  2019_01_14  09_46_17  4030.0     115.568690
  507  2019_01_14  09_46_19  4032.0     115.568690
  508  2019_01_14  09_46_27  4040.0     115.568340
  509  2019_01_14  09_46_29  4042.0     115.568830
  510  2019_01_14  09_46_37  4050.0     115.568160
  511  2019_01_14  09_46_39  4052.0     115.568250
  512  2019_01_14  09_46_47  4060.0     115.567870
  513  2019_01_14  09_46_49  4062.0     115.568280
  514  2019_01_14  09_46_57  4070.0     115.567190
  515  2019_01_14  09_46_59  4072.0     115.567430
  516  2019_01_14  09_47_07  4080.0     115.567010
  517  2019_01_14  09_47_09  4082.0     115.566600
  518  2019_01_14  09_47_17  4090.0     115.566780
  519  2019_01_14  09_47_19  4092.0     115.566690
  520  2019_01_14  09_47_27  4100.0     115.566690
  521  2019_01_14  09_47_29  4102.0     115.566930
  522  2019_01_14  09_47_37  4110.0     115.566040
  523  2019_01_14  09_47_39  4112.0     115.566720
  524  2019_01_14  09_47_47  4120.0     115.566460
  525  2019_01_14  09_47_49  4122.0     115.566600
  526  2019_01_14  09_47_57  4130.0     115.566510
  527  2019_01_14  09_47_59  4132.0     115.566600
  528  2019_01_14  09_48_07  4140.0     115.566690
  529  2019_01_14  09_48_09  4142.0     115.566430
